y,x,t,y_image,x_image,retrieval_local_zenith_angle,quantitative_local_zenith_angle,retrieval_solar_zenith_angle,day_solar_zenith_angle,night_solar_zenith_angle,sst_c,time
0.07179199,0.09620801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.66771,2020-07-28T00:30:05.934142976
0.07179199,0.097328015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.510206,2020-07-28T00:30:05.934142976
0.07179199,0.098448016,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.528637,2020-07-28T00:30:05.934142976
0.07179199,0.09956801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.409273,2020-07-28T00:30:05.934142976
0.07179199,0.100688,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.28556,2020-07-28T00:30:05.934142976
0.07179199,0.10180801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.249905,2020-07-28T00:30:05.934142976
0.07179199,0.104048,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.852037,2020-07-28T00:30:05.934142976
0.07179199,0.10516801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.84332,2020-07-28T00:30:05.934142976
0.07179199,0.106288016,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.607285,2020-07-28T00:30:05.934142976
0.07179199,0.107408,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.721115,2020-07-28T00:30:05.934142976
0.07179199,0.108528,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.431053,2020-07-28T00:30:05.934142976
0.07179199,0.10964801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.31131,2020-07-28T00:30:05.934142976
0.07179199,0.110768005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.282892,2020-07-28T00:30:05.934142976
0.07179199,0.111888014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.239105,2020-07-28T00:30:05.934142976
0.07179199,0.113008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.73816,2020-07-28T00:30:05.934142976
0.07067199,-0.099791996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.167377,2020-07-28T00:30:05.934142976
0.07067199,-0.098671995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.03026,2020-07-28T00:30:05.934142976
0.07067199,-0.097551994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.766535,2020-07-28T00:30:05.934142976
0.07067199,-0.09643199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.981712,2020-07-28T00:30:05.934142976
0.07067199,-0.095312,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.223469,2020-07-28T00:30:05.934142976
0.07067199,-0.093072,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.051744,2020-07-28T00:30:05.934142976
0.07067199,-0.089711994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.718208,2020-07-28T00:30:05.934142976
0.07067199,-0.08859199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.258595,2020-07-28T00:30:05.934142976
0.07067199,-0.087472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.666924,2020-07-28T00:30:05.934142976
0.07067199,-0.086352,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.051584,2020-07-28T00:30:05.934142976
0.07067199,-0.085232,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.733896,2020-07-28T00:30:05.934142976
0.07067199,-0.050511997,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.32994,2020-07-28T00:30:05.934142976
0.07067199,-0.049391992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.169518,2020-07-28T00:30:05.934142976
0.07067199,-0.04827199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.90878,2020-07-28T00:30:05.934142976
0.07067199,-0.04715199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.881271,2020-07-28T00:30:05.934142976
0.07067199,-0.046031993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.81322,2020-07-28T00:30:05.934142976
0.07067199,-0.043791994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.673162,2020-07-28T00:30:05.934142976
0.07067199,-0.042671993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.56086,2020-07-28T00:30:05.934142976
0.07067199,-0.04043199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.593878,2020-07-28T00:30:05.934142976
0.07067199,-0.03931199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.059448,2020-07-28T00:30:05.934142976
0.07067199,-0.038191993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.086756,2020-07-28T00:30:05.934142976
0.07067199,-0.03707199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.314138,2020-07-28T00:30:05.934142976
0.07067199,-0.035951994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.713917,2020-07-28T00:30:05.934142976
0.07067199,-0.034831993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.490534,2020-07-28T00:30:05.934142976
0.07067199,-0.033711992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.439936,2020-07-28T00:30:05.934142976
0.07067199,-0.03259199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.328178,2020-07-28T00:30:05.934142976
0.07067199,-0.03147199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.44836,2020-07-28T00:30:05.934142976
0.07067199,-0.03035199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.17828,2020-07-28T00:30:05.934142976
0.07067199,-0.029231995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.516113,2020-07-28T00:30:05.934142976
0.07067199,-0.028111994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.216133,2020-07-28T00:30:05.934142976
0.07067199,-0.026991993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.73775,2020-07-28T00:30:05.934142976
0.07067199,-0.025871992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.677977,2020-07-28T00:30:05.934142976
0.07067199,-0.024751993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.488611,2020-07-28T00:30:05.934142976
0.07067199,-0.023631994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.143837,2020-07-28T00:30:05.934142976
0.07067199,-0.022511993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.084806,2020-07-28T00:30:05.934142976
0.07067199,-0.021391992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.824097,2020-07-28T00:30:05.934142976
0.07067199,-0.020271992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.925468,2020-07-28T00:30:05.934142976
0.07067199,-0.019151995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.042847,2020-07-28T00:30:05.934142976
0.07067199,-0.018031994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.216194,2020-07-28T00:30:05.934142976
0.07067199,-0.016911993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.195662,2020-07-28T00:30:05.934142976
0.07067199,-0.015791992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.04315,2020-07-28T00:30:05.934142976
0.07067199,-0.014671993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.235682,2020-07-28T00:30:05.934142976
0.07067199,-0.013551992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.20859,2020-07-28T00:30:05.934142976
0.07067199,-0.012431992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.167011,2020-07-28T00:30:05.934142976
0.07067199,-0.011311993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.375494,2020-07-28T00:30:05.934142976
0.07067199,-0.010191994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.565357,2020-07-28T00:30:05.934142976
0.07067199,-0.009071993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.561634,2020-07-28T00:30:05.934142976
0.07067199,-0.007951993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.848633,2020-07-28T00:30:05.934142976
0.07067199,-0.0068319933,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.211884,2020-07-28T00:30:05.934142976
0.07067199,-0.0057119927,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.326555,2020-07-28T00:30:05.934142976
0.07067199,-0.004591993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.21127,2020-07-28T00:30:05.934142976
0.07067199,-0.003471993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.984701,2020-07-28T00:30:05.934142976
0.07067199,-0.0023519925,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.959904,2020-07-28T00:30:05.934142976
0.07067199,-0.0012319923,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.903475,2020-07-28T00:30:05.934142976
0.07067199,-0.00011199266,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.301594,2020-07-28T00:30:05.934142976
0.07067199,0.001008007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.390196,2020-07-28T00:30:05.934142976
0.07067199,0.0021280074,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.444315,2020-07-28T00:30:05.934142976
0.07067199,0.0032480075,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.427261,2020-07-28T00:30:05.934142976
0.07067199,0.004368007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.499403,2020-07-28T00:30:05.934142976
0.07067199,0.0054880073,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.573435,2020-07-28T00:30:05.934142976
0.07067199,0.006608007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.634165,2020-07-28T00:30:05.934142976
0.07067199,0.0077280076,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.65964,2020-07-28T00:30:05.934142976
0.07067199,0.008848007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.523813,2020-07-28T00:30:05.934142976
0.07067199,0.009968007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.449411,2020-07-28T00:30:05.934142976
0.07067199,0.011088007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.406677,2020-07-28T00:30:05.934142976
0.07067199,0.012208007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.432539,2020-07-28T00:30:05.934142976
0.07067199,0.0133280065,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.602283,2020-07-28T00:30:05.934142976
0.07067199,0.014448008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.556843,2020-07-28T00:30:05.934142976
0.07067199,0.015568006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.597548,2020-07-28T00:30:05.934142976
0.07067199,0.016688008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.51416,2020-07-28T00:30:05.934142976
0.07067199,0.017808009,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.350344,2020-07-28T00:30:05.934142976
0.07067199,0.01892801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.487951,2020-07-28T00:30:05.934142976
0.07067199,0.020048007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.41843,2020-07-28T00:30:05.934142976
0.07067199,0.021168008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.360806,2020-07-28T00:30:05.934142976
0.07067199,0.022288006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.39375,2020-07-28T00:30:05.934142976
0.07067199,0.023408007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.257404,2020-07-28T00:30:05.934142976
0.07067199,0.024528006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.30478,2020-07-28T00:30:05.934142976
0.07067199,0.025648007,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.345556,2020-07-28T00:30:05.934142976
0.07067199,0.026768008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.285603,2020-07-28T00:30:05.934142976
0.07067199,0.027888006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.098085,2020-07-28T00:30:05.934142976
0.07067199,0.02900801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.069668,2020-07-28T00:30:05.934142976
0.07067199,0.030128008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.015827,2020-07-28T00:30:05.934142976
0.07067199,0.031248009,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.011312,2020-07-28T00:30:05.934142976
0.07067199,0.03348801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.030296,2020-07-28T00:30:05.934142976
0.07067199,0.034608014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.971731,2020-07-28T00:30:05.934142976
0.07067199,0.035728008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.308805,2020-07-28T00:30:05.934142976
0.07067199,0.03684801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.236273,2020-07-28T00:30:05.934142976
0.07067199,0.037968006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.196564,2020-07-28T00:30:05.934142976
0.07067199,0.040208004,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.776611,2020-07-28T00:30:05.934142976
0.07067199,0.05028801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.291456,2020-07-28T00:30:05.934142976
0.07067199,0.051408004,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.2709,2020-07-28T00:30:05.934142976
0.07067199,0.052528013,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.834503,2020-07-28T00:30:05.934142976
0.07067199,0.053648006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.738094,2020-07-28T00:30:05.934142976
0.07067199,0.060368013,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.000927,2020-07-28T00:30:05.934142976
0.07067199,0.06148801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.831923,2020-07-28T00:30:05.934142976
0.07067199,0.073808,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.576693,2020-07-28T00:30:05.934142976
0.07067199,0.079408005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.421759,2020-07-28T00:30:05.934142976
0.07067199,0.080528006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.82442,2020-07-28T00:30:05.934142976
0.07067199,0.08164801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.076612,2020-07-28T00:30:05.934142976
0.07067199,0.08276801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.004274,2020-07-28T00:30:05.934142976
0.07067199,0.08388801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.963888,2020-07-28T00:30:05.934142976
0.07067199,0.08500801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.944944,2020-07-28T00:30:05.934142976
0.07067199,0.08612801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.91139,2020-07-28T00:30:05.934142976
0.07067199,0.087248005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.857914,2020-07-28T00:30:05.934142976
0.07067199,0.088368006,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.821005,2020-07-28T00:30:05.934142976
0.07067199,0.08948801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.728697,2020-07-28T00:30:05.934142976
0.07067199,0.090608,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.76858,2020-07-28T00:30:05.934142976
0.07067199,0.09172801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.44321,2020-07-28T00:30:05.934142976
0.07067199,0.092848,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.307264,2020-07-28T00:30:05.934142976
0.07067199,0.09396801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.249357,2020-07-28T00:30:05.934142976
0.07067199,0.09508801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.4956,2020-07-28T00:30:05.934142976
0.07067199,0.09620801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.62321,2020-07-28T00:30:05.934142976
0.07067199,0.097328015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.57332,2020-07-28T00:30:05.934142976
0.07067199,0.098448016,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.481226,2020-07-28T00:30:05.934142976
0.07067199,0.09956801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.298183,2020-07-28T00:30:05.934142976
0.07067199,0.100688,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.295805,2020-07-28T00:30:05.934142976
0.07067199,0.10180801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.204542,2020-07-28T00:30:05.934142976
0.07067199,0.104048,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.5922,2020-07-28T00:30:05.934142976
0.07067199,0.10516801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.755066,2020-07-28T00:30:05.934142976
0.07067199,0.106288016,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.633354,2020-07-28T00:30:05.934142976
0.07067199,0.107408,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.759953,2020-07-28T00:30:05.934142976
0.07067199,0.108528,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.523935,2020-07-28T00:30:05.934142976
0.07067199,0.10964801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.323355,2020-07-28T00:30:05.934142976
0.07067199,0.110768005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.31483,2020-07-28T00:30:05.934142976
0.07067199,0.111888014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.312693,2020-07-28T00:30:05.934142976
0.06955199,-0.100912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.147947,2020-07-28T00:30:05.934142976
0.06955199,-0.099791996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.842253,2020-07-28T00:30:05.934142976
0.06955199,-0.098671995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.456797,2020-07-28T00:30:05.934142976
0.06955199,-0.097551994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.664768,2020-07-28T00:30:05.934142976
0.06955199,-0.09643199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.052378,2020-07-28T00:30:05.934142976
0.06955199,-0.09195199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.938713,2020-07-28T00:30:05.934142976
0.06955199,-0.089711994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.902115,2020-07-28T00:30:05.934142976
0.06955199,-0.08859199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,28.755758,2020-07-28T00:30:05.934142976
0.06955199,-0.087472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.240278,2020-07-28T00:30:05.934142976
0.06955199,-0.086352,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.24302,2020-07-28T00:30:05.934142976
0.06955199,-0.085232,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.270905,2020-07-28T00:30:05.934142976
0.06955199,-0.049391992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.946302,2020-07-28T00:30:05.934142976
0.06955199,-0.04827199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.931799,2020-07-28T00:30:05.934142976
0.06955199,-0.04715199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.96785,2020-07-28T00:30:05.934142976
0.06955199,-0.046031993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.981596,2020-07-28T00:30:05.934142976
0.06955199,-0.04491199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.9691,2020-07-28T00:30:05.934142976
0.06955199,-0.043791994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.740164,2020-07-28T00:30:05.934142976
0.06955199,-0.042671993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.757792,2020-07-28T00:30:05.934142976
0.06955199,-0.04043199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.598066,2020-07-28T00:30:05.934142976
0.06955199,-0.03931199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.462217,2020-07-28T00:30:05.934142976
0.06955199,-0.038191993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.335676,2020-07-28T00:30:05.934142976
0.06955199,-0.03707199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.557922,2020-07-28T00:30:05.934142976
0.06955199,-0.035951994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.864605,2020-07-28T00:30:05.934142976
0.06955199,-0.034831993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.720112,2020-07-28T00:30:05.934142976
0.06955199,-0.033711992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.56895,2020-07-28T00:30:05.934142976
0.06955199,-0.03259199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.314173,2020-07-28T00:30:05.934142976
0.06955199,-0.03147199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.37732,2020-07-28T00:30:05.934142976
0.06955199,-0.03035199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.22853,2020-07-28T00:30:05.934142976
0.06955199,-0.029231995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,30.263609,2020-07-28T00:30:05.934142976
0.06955199,-0.028111994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.95205,2020-07-28T00:30:05.934142976
0.06955199,-0.026991993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.79983,2020-07-28T00:30:05.934142976
0.06955199,-0.025871992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.770227,2020-07-28T00:30:05.934142976
0.06955199,-0.024751993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.665956,2020-07-28T00:30:05.934142976
0.06955199,-0.023631994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.558285,2020-07-28T00:30:05.934142976
0.06955199,-0.022511993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,29.243858,2020-07-28T00:30:05.934142976
